,Job_Link,Response
80,https://www.naukri.com/job-listings-Data-Analyst-FCS-Software-Solutions-Limited-Delhi-NCR-2-to-7-years-290917001981?src=jobsearchDesk&sid=15083240318822&xp=31,<Response [200]>
81,https://www.naukri.com/job-listings-Data-Analyst-Golcha-Group-Udaipur-Mineral-Development-Syndicate-Pvt-Ltd-Jaipur-1-to-3-years-260917003815?src=jobsearchDesk&sid=15083240318822&xp=32,<Response [200]>
82,https://www.naukri.com/job-listings-Data-Analyst-on-Contract-Flipkart-Flipkart-Bengaluru-Marathahalli-1-2-to-4-years-250417002380?src=jobsearchDesk&sid=15083240318822&xp=33,<Response [200]>
83,https://www.naukri.com/job-listings-Sales-Data-Analyst-Global-BYTEMARK-INDIA-LLP-Bengaluru-2-to-5-years-051017003789?src=jobsearchDesk&sid=15083240318822&xp=34,<Response [200]>
84,https://www.naukri.com/job-listings-Data-Analyst-XPLORE-TECH-SERVICES-PVT-LTD-Kolkata-1-to-5-years-290917003570?src=jobsearchDesk&sid=15083240318822&xp=35,<Response [200]>
85,https://www.naukri.com/job-listings-Opening-for-Data-Scientist-sr-data-Analyst-Gurgaon-Boston-Software-Consultants-India-Pvt-Ltd-Gurgaon-5-to-10-years-101017006341?src=jobsearchDesk&sid=15083240318822&xp=36,<Response [200]>
86,https://www.naukri.com/job-listings-Data-Analyst-Data-QA-LexisNexis-Risk-Solutions-Mumbai-2-to-6-years-280717002576?src=jobsearchDesk&sid=15083240318822&xp=37,<Response [200]>
87,https://www.naukri.com/job-listings-Data-Analyst-POWERTECH-CONSULTANTS-INDIA-PVT-LTD-Delhi-NCR-Keshav-Puram-3-1-to-3-years-041017005334?src=jobsearchDesk&sid=15083240318822&xp=38,<Response [200]>
88,https://www.naukri.com/job-listings-Sr-hr-Data-Analyst-CONFIDENTIAL-Bengaluru-4-to-6-years-281116900956?src=jobsearchDesk&sid=15083240318822&xp=39,<Response [200]>
89,https://www.naukri.com/job-listings-Account-Reference-Data-Analyst-502-Confidential-Mumbai-1-to-5-years-040117901218?src=jobsearchDesk&sid=15083240318822&xp=40,<Response [200]>
90,https://www.naukri.com/job-listings-Data-Analyst-Avalon-Information-Systems-Delhi-Vasant-Kunj-2-to-4-years-061017004956?src=jobsearchDesk&sid=15083240318822&xp=41,<Response [200]>
91,https://www.naukri.com/job-listings-Integration-Data-Analyst-Report-Building-Enstoa-Bengaluru-3-to-8-years-031017007260?src=jobsearchDesk&sid=15083240318822&xp=42,<Response [200]>
92,https://www.naukri.com/job-listings-Data-Analyst-Science-Any-excel-sql-sas-r-python-hadoop-MIS-SLA-Consultants-India-Delhi-NCR-Gurgaon-Noida-2-to-7-years-091017000218?src=jobsearchDesk&sid=15083240318822&xp=43,<Response [200]>
93,https://www.naukri.com/job-listings-Data-Scientist-data-Analyst-semanticHR-advisors-and-consultants-pvt-ltd-Germany-8-to-12-years-061017007015?src=jobsearchDesk&sid=15083240318822&xp=44,<Response [200]>
94,https://www.naukri.com/job-listings-Data-Analyst-Confidential-Pune-1-to-3-years-280217900572?src=jobsearchDesk&sid=15083240318822&xp=45,<Response [200]>
95,https://www.naukri.com/job-listings-Data-Analyst-candidates-Preferred-Residing-Between-Andheri-Mira-Rd-G-M-Global-Mumbai-2-to-5-years-051017000468?src=jobsearchDesk&sid=15083240318822&xp=46,<Response [200]>
